transaction_id,account_id,transaction_date,amount
3570,379154,2024-05-03,877.46
3571,749700,2024-05-12,945.7
3572,997391,2024-07-09,261.42
3573,749700,2024-08-15,203.18
3574,653167,2022-11-28,609.8
3575,379154,2024-02-05,108.78
3576,379154,2024-06-20,997.41
3577,997391,2024-03-06,261.73
3578,749700,2024-02-10,24.89
3579,653167,2024-02-24,417.45
3580,997391,2023-08-29,103.44
3581,653167,2021-10-11,315.53
3582,997391,2024-02-04,426.21
3583,997391,2024-02-19,826.03
3584,653167,2024-04-07,373.17
3585,997391,2024-08-23,534.91
3586,653167,2024-05-14,450.52
3587,274068,2022-10-20,341.4
3588,379154,2024-02-10,531.99
3589,274068,2024-04-02,530.9
3590,274068,2024-03-31,789.99
3591,997391,2024-03-08,52.47
3592,379154,2024-03-24,660.87
3593,997391,2024-01-28,437.67
3594,749700,2023-02-15,401.38
3595,997391,2024-03-04,351.96
3596,379154,2024-06-08,734.69
3597,274068,2024-01-30,373.36
3598,997391,2021-11-07,458.69
3599,749700,2023-01-09,520.76
3600,749700,2024-06-21,409.01
3601,653167,2024-01-21,738.77
3602,749700,2024-09-12,761.65
3603,997391,2024-09-26,537.09
3604,274068,2024-08-02,423.66
3605,653167,2021-02-11,803.63
3606,997391,2022-04-16,722.26
3607,653167,2024-07-24,517.1
3608,749700,2023-10-29,306.29
3609,653167,2021-11-16,447.88
3610,749700,2024-09-21,84.21
3611,379154,2024-07-17,189.5
3612,997391,2022-10-13,695.62
3613,274068,2022-03-29,867.84
3614,274068,2024-04-24,449.07
3615,379154,2021-10-19,231.97
3616,997391,2024-08-13,490.36
3617,749700,2024-06-25,22.98
3618,379154,2024-09-21,257.8
3619,749700,2024-04-08,285.33
3620,997391,2024-01-13,681.32
3621,997391,2024-06-12,168.92
3622,653167,2022-06-22,856.18
3623,749700,2024-06-12,225.64
3624,653167,2023-12-29,322.04
3625,379154,2024-07-21,967.02
3626,379154,2024-02-04,973.83
3627,379154,2024-09-06,873.46
3628,379154,2024-09-03,60.65
3629,997391,2024-06-30,860.48
3630,274068,2023-03-27,8.23
3631,274068,2024-07-06,237.11
3632,653167,2024-07-20,297.21
3633,749700,2024-09-14,513.23
3634,997391,2024-03-25,171.9
3635,274068,2024-06-12,483.98
3636,274068,2023-12-31,997.92
3637,379154,2023-04-07,42.51
3638,749700,2024-04-24,989.82
3639,379154,2022-01-08,227.74
3640,653167,2024-06-29,843.31
3641,274068,2023-11-02,220.57
3642,379154,2022-01-03,353.88
3643,653167,2024-09-26,228.74
3644,274068,2021-01-28,931.76
3645,653167,2024-04-17,557.74
3646,379154,2024-08-19,631.69
3647,749700,2024-04-21,268.3
3648,274068,2024-04-30,631.75
3649,749700,2021-02-18,479.29
3650,274068,2024-01-10,700.09
3651,653167,2023-05-16,927.87
3652,274068,2024-03-15,779.92
3653,997391,2021-04-25,972.66
3654,749700,2024-05-01,826.14
3655,749700,2024-05-18,63.93
3656,379154,2023-07-02,445.95
3657,379154,2024-09-28,625.74
3658,997391,2024-03-15,982.35
3659,274068,2024-03-23,777.11
3660,997391,2024-09-11,487.3
3661,997391,2021-01-11,839.2
3662,379154,2024-06-17,824.0
3663,274068,2024-04-09,886.93
3664,379154,2024-01-16,215.11
3665,653167,2024-07-31,448.03
3666,997391,2022-11-08,971.12
3667,749700,2024-02-17,845.92
3668,749700,2022-06-01,551.8
3669,749700,2024-06-21,870.42
3670,274068,2024-09-12,856.55
3671,653167,2021-09-23,831.4
3672,997391,2024-09-06,991.21
3673,274068,2023-04-02,400.15
3674,379154,2021-04-08,167.46
3675,379154,2024-08-18,627.74
3676,997391,2024-08-18,764.78
3677,379154,2024-03-30,981.6
3678,749700,2024-02-09,360.19
3679,379154,2024-08-13,582.74
3680,379154,2023-07-02,936.66
3681,749700,2023-04-09,518.93
3682,997391,2024-08-08,597.27
3683,749700,2024-07-01,767.49
3684,653167,2022-05-31,111.9
3685,274068,2024-04-18,610.79
3686,997391,2024-01-20,637.67
3687,653167,2022-07-14,760.67
3688,274068,2024-05-12,350.68
3689,274068,2022-10-11,852.77
3690,997391,2024-07-23,415.93
3691,379154,2024-07-23,747.7
3692,749700,2022-05-07,627.55
3693,997391,2022-06-08,582.24
3694,653167,2024-01-13,350.87
3695,997391,2024-02-16,155.87
3696,653167,2024-04-20,863.48
3697,379154,2024-01-16,185.94
3698,997391,2024-06-08,801.39
3699,379154,2024-06-19,957.04
3700,997391,2023-10-13,434.67
3701,274068,2024-04-09,761.77
3702,997391,2023-04-28,158.57
3703,274068,2021-04-09,775.4
3704,653167,2024-01-27,981.6
3705,274068,2024-05-20,849.51
3706,653167,2024-05-25,486.15
3707,274068,2024-05-26,912.92
3708,749700,2021-08-14,972.15
3709,653167,2023-04-03,193.02
3710,653167,2024-06-11,588.38
3711,749700,2021-07-05,216.0
3712,274068,2024-01-07,764.87
3713,274068,2024-03-30,733.8
3714,749700,2024-01-18,702.12
3715,653167,2022-09-25,701.53
3716,274068,2022-04-09,245.87
3717,274068,2024-07-26,625.86
3718,997391,2024-05-15,406.0
3719,997391,2021-08-04,395.51
3720,653167,2023-07-23,450.42
3721,379154,2023-03-31,4.5
3722,997391,2024-05-20,826.43
3723,749700,2022-10-02,607.03
3724,749700,2023-11-02,460.12
3725,379154,2024-07-15,239.33
3726,749700,2024-02-08,593.6
3727,379154,2024-08-05,400.98
3728,653167,2024-06-26,826.56
3729,653167,2024-06-07,961.7
3730,274068,2024-02-17,278.6
3731,653167,2024-06-01,658.21
3732,274068,2024-07-22,594.69
3733,274068,2021-05-02,601.95
3734,749700,2024-09-18,828.75
3735,997391,2021-01-07,470.43
3736,653167,2024-04-16,445.62
3737,379154,2024-05-30,705.97
3738,274068,2024-03-07,399.12
3739,379154,2024-03-26,67.69
3740,749700,2024-07-07,509.71
3741,749700,2024-03-24,864.21
3742,749700,2024-09-10,934.21
3743,379154,2024-05-25,205.81
3744,653167,2024-04-22,202.37
3745,749700,2024-05-03,832.28
3746,653167,2024-06-08,247.75
3747,749700,2024-08-06,10.14
3748,997391,2024-05-01,846.6
3749,997391,2024-06-11,191.63
3750,997391,2024-05-05,477.34
3751,749700,2024-05-11,255.19
3752,749700,2024-04-24,328.45
3753,997391,2022-01-05,15.18
3754,379154,2024-04-15,500.83
3755,749700,2023-08-05,864.89
3756,379154,2023-04-07,131.7
3757,274068,2024-07-08,184.56
3758,653167,2021-05-24,875.18
3759,379154,2023-06-19,411.3
3760,379154,2023-03-12,642.38
3761,653167,2024-04-12,407.01
3762,749700,2024-04-02,420.17
3763,749700,2024-01-01,778.27
3764,997391,2024-03-28,432.07
3765,749700,2023-10-25,720.24
3766,997391,2024-06-30,935.35
3767,997391,2024-02-19,613.06
3768,379154,2024-07-16,338.9
3769,997391,2021-12-29,455.13
3770,274068,2024-09-29,360.2
3771,997391,2022-11-21,494.74
3772,653167,2023-11-21,869.57
3773,379154,2024-04-02,534.37
3774,749700,2024-07-29,532.55
3775,749700,2024-07-20,245.06
3776,379154,2022-07-26,366.4
3777,749700,2024-08-01,295.79
3778,749700,2021-09-23,798.79
3779,997391,2024-03-02,853.19
3780,274068,2024-01-08,478.72
3781,274068,2024-03-26,310.48
3782,274068,2022-04-21,243.71
3783,653167,2024-02-17,31.53
3784,274068,2024-09-18,291.52
3785,379154,2024-07-08,398.63
3786,749700,2024-05-20,709.14
3787,749700,2024-09-12,731.05
3788,274068,2024-07-12,400.6
3789,997391,2024-04-28,446.45
3790,274068,2024-02-22,111.74
3791,653167,2024-03-10,72.95
3792,749700,2024-01-11,946.99
3793,749700,2024-06-25,472.94
3794,653167,2024-06-25,315.49
3795,274068,2024-09-14,850.73
3796,997391,2024-04-14,371.15
3797,379154,2024-09-12,892.66
3798,379154,2023-07-12,397.78
3799,653167,2024-08-14,372.15
3800,653167,2023-09-07,134.65
3801,749700,2023-10-28,508.15
3802,997391,2024-04-10,497.19
3803,379154,2023-11-30,352.58
3804,749700,2024-08-26,465.75
3805,274068,2024-08-04,716.7
3806,379154,2023-05-27,626.88
3807,653167,2024-04-17,789.58
3808,274068,2024-05-08,210.3
3809,274068,2024-06-02,17.17
3810,653167,2024-03-25,174.74
3811,274068,2022-01-18,155.46
3812,653167,2024-01-24,979.91
3813,749700,2024-01-09,900.57
3814,997391,2024-09-05,534.51
3815,274068,2024-01-08,106.96
3816,379154,2024-02-16,250.76
3817,379154,2024-03-22,114.79
3818,379154,2023-12-07,952.18
3819,997391,2024-09-10,749.37
3820,379154,2024-08-04,617.44
3821,379154,2024-05-23,3.45
3822,749700,2022-12-09,868.92
3823,379154,2021-12-10,110.35
3824,997391,2024-03-26,709.85
3825,653167,2024-01-28,393.83
3826,749700,2024-02-29,168.05
3827,274068,2024-03-08,495.77
3828,749700,2024-01-03,105.1
3829,274068,2024-08-11,798.46
3830,749700,2024-05-19,863.82
3831,749700,2024-05-08,883.61
3832,997391,2024-09-14,682.7
3833,749700,2024-02-23,185.59
3834,274068,2024-05-20,114.0
3835,379154,2024-01-01,123.89
3836,274068,2024-07-17,599.34
3837,379154,2024-03-13,712.45
3838,653167,2024-08-08,887.73
3839,379154,2024-02-20,412.34
3840,653167,2024-07-22,189.45
3841,379154,2021-07-13,112.32
3842,274068,2023-03-01,428.72
3843,379154,2024-03-24,312.61
3844,749700,2023-10-29,953.28
3845,997391,2024-02-02,404.97
3846,274068,2024-06-28,825.26
3847,749700,2024-06-25,153.03
3848,997391,2024-03-08,336.03
3849,379154,2024-06-09,260.01
3850,749700,2024-01-01,641.16
3851,997391,2022-11-03,96.6
3852,653167,2024-01-19,841.54
3853,274068,2021-09-24,121.39
3854,274068,2024-09-20,428.71
3855,653167,2024-02-09,232.43
3856,653167,2024-03-02,90.7
3857,379154,2024-03-06,918.75
3858,749700,2024-04-24,526.71
3859,997391,2023-09-22,473.81
3860,379154,2024-04-16,646.8
3861,749700,2024-09-17,153.62
3862,379154,2024-05-31,219.13
3863,997391,2024-03-01,109.26
3864,379154,2024-02-16,168.58
3865,749700,2024-01-18,292.01
3866,997391,2021-05-25,820.75
3867,997391,2024-03-09,492.15
3868,749700,2024-01-01,817.48
3869,749700,2021-07-22,257.31
3870,749700,2024-09-16,706.69
3871,379154,2024-06-02,360.27
3872,653167,2023-10-17,450.01
3873,749700,2024-04-19,165.22
3874,749700,2023-07-14,276.99
3875,997391,2021-04-11,502.18
3876,997391,2023-09-10,709.42
3877,653167,2024-09-29,33.71
3878,997391,2022-07-26,166.77
3879,274068,2024-08-08,616.6
3880,749700,2023-10-25,766.46
3881,274068,2024-07-13,911.21
3882,379154,2022-12-15,173.27
3883,274068,2024-03-22,757.74
3884,749700,2024-05-18,38.28
3885,653167,2021-07-08,275.62
3886,274068,2022-01-08,712.39
3887,653167,2024-09-29,449.83
3888,653167,2024-05-09,792.34
3889,274068,2024-06-24,934.77
3890,653167,2024-03-05,881.66
3891,379154,2024-09-17,186.69
3892,749700,2024-06-07,995.07
3893,274068,2024-04-27,821.58
3894,749700,2024-09-18,710.22
3895,749700,2024-08-15,512.53
3896,997391,2024-07-16,808.63
3897,379154,2021-01-05,156.61
3898,379154,2022-09-02,713.6
3899,749700,2024-09-01,296.22
3900,379154,2022-06-14,657.62
3901,274068,2021-11-22,220.26
3902,653167,2024-03-25,201.68
3903,274068,2024-05-26,899.61
3904,997391,2024-01-13,459.09
3905,997391,2024-03-09,415.73
3906,749700,2024-06-20,680.55
3907,274068,2024-02-23,625.17
3908,749700,2021-01-06,975.61
3909,274068,2024-01-26,898.24
3910,997391,2023-02-26,96.95
3911,749700,2024-07-01,19.12
3912,997391,2024-06-14,716.37
3913,997391,2023-11-17,175.35
3914,997391,2024-02-29,624.18
3915,749700,2022-02-15,498.06
3916,379154,2024-01-13,833.18
3917,379154,2024-03-04,728.64
3918,379154,2024-06-16,90.92
3919,653167,2024-08-13,552.54
3920,379154,2024-04-05,226.46
3921,379154,2024-09-27,829.59
3922,274068,2024-04-09,450.27
3923,749700,2024-08-12,365.04
3924,997391,2024-05-04,785.96
3925,749700,2021-12-15,831.24
3926,653167,2021-09-24,901.83
3927,997391,2022-08-22,452.2
3928,274068,2023-09-07,48.57
3929,749700,2024-02-25,82.71
3930,997391,2024-05-05,398.91
3931,274068,2024-03-28,273.58
3932,997391,2024-05-19,281.32
3933,274068,2022-04-08,943.93
3934,653167,2024-07-15,785.43
3935,997391,2024-07-21,87.25
3936,653167,2024-05-18,628.15
3937,653167,2024-06-05,31.3
3938,997391,2024-08-09,402.33
3939,653167,2024-07-21,851.0
3940,749700,2024-04-22,667.63
3941,997391,2024-03-26,691.61
3942,653167,2024-08-07,48.23
3943,749700,2024-07-01,358.09
3944,653167,2024-05-31,926.67
3945,997391,2024-04-29,997.61
3946,379154,2024-09-22,309.64
3947,653167,2024-01-10,880.26
3948,274068,2024-01-10,26.36
3949,379154,2024-08-12,580.55
3950,997391,2024-08-04,580.01
3951,749700,2024-02-03,33.01
3952,379154,2023-08-15,162.6
3953,997391,2024-03-13,310.38
3954,653167,2021-11-21,742.22
3955,997391,2024-01-30,818.7
3956,653167,2021-04-28,830.54
3957,379154,2024-07-29,457.49
3958,653167,2024-08-06,298.85
3959,749700,2024-06-13,439.75
3960,274068,2024-08-15,880.03
3961,997391,2022-09-30,190.75
3962,379154,2024-02-11,121.96
3963,274068,2022-05-16,606.49
3964,997391,2024-08-16,41.32
3965,274068,2024-06-18,698.88
3966,379154,2024-09-21,693.24
3967,653167,2021-10-30,526.6
3968,379154,2024-02-02,174.37
3969,379154,2024-02-27,37.95
3970,997391,2024-09-11,419.99
3971,653167,2024-02-07,581.56
3972,653167,2024-01-01,259.22
3973,653167,2022-01-28,760.72
3974,274068,2024-01-11,336.34
3975,379154,2024-03-20,217.54
3976,749700,2024-04-10,372.33
3977,379154,2024-04-27,637.38
3978,274068,2024-01-13,887.32
3979,653167,2024-04-23,337.93
3980,653167,2024-07-25,132.32
3981,653167,2022-02-15,537.49
3982,749700,2024-09-09,747.04
3983,749700,2024-01-07,571.01
3984,653167,2022-01-17,992.64
3985,274068,2022-11-17,319.98
3986,274068,2022-01-06,536.53
3987,653167,2024-05-20,159.81
3988,749700,2021-03-29,536.01
3989,274068,2024-07-03,105.26
3990,274068,2024-02-16,748.03
3991,379154,2024-09-30,116.89
3992,749700,2024-08-01,842.19
3993,274068,2022-08-19,379.74
3994,274068,2024-02-20,572.23
3995,379154,2021-12-04,702.68
3996,274068,2024-08-29,345.37
3997,997391,2023-03-15,954.77
3998,379154,2024-01-14,451.33
3999,379154,2024-05-19,4.95
4000,749700,2023-08-07,768.7
4001,379154,2024-02-13,372.12
4002,274068,2024-03-08,923.16
4003,379154,2024-01-16,386.13
4004,749700,2024-01-10,461.33
4005,997391,2024-06-14,964.0
4006,379154,2024-07-29,947.95
4007,274068,2024-07-08,151.35
4008,653167,2023-05-02,144.15
4009,997391,2024-05-19,943.07
4010,749700,2024-01-18,589.93
4011,997391,2024-08-31,647.86
4012,997391,2024-04-24,919.33
4013,749700,2024-07-24,996.62
4014,749700,2024-03-22,319.82
4015,274068,2021-06-13,538.25
4016,274068,2022-12-28,76.56
4017,653167,2024-06-05,62.68
4018,749700,2024-01-22,936.78
4019,379154,2022-11-25,235.03
4020,379154,2024-07-01,403.15
4021,653167,2024-05-23,989.96
4022,653167,2024-02-26,551.07
4023,274068,2024-08-17,425.23
4024,379154,2024-05-09,825.87
4025,653167,2024-02-25,877.6
4026,379154,2024-03-16,327.67
4027,749700,2024-07-10,833.96
4028,274068,2022-10-26,534.88
4029,997391,2022-05-15,458.55
4030,749700,2024-07-13,386.12
4031,749700,2024-01-06,730.88
4032,749700,2023-04-03,387.71
4033,274068,2024-06-19,688.48
4034,274068,2024-07-20,121.09
4035,997391,2022-05-10,175.66
4036,653167,2021-10-04,271.19
4037,379154,2024-05-03,61.82
4038,274068,2023-06-04,114.38
4039,653167,2024-03-15,497.2
4040,274068,2024-08-22,418.06
4041,749700,2024-05-16,236.1
4042,379154,2021-09-25,401.74
4043,749700,2024-05-02,181.56
4044,274068,2024-02-18,941.29
4045,274068,2024-08-15,659.19
4046,997391,2024-05-01,115.02
4047,997391,2024-05-17,530.89
4048,749700,2024-08-21,7.05
4049,653167,2024-03-18,862.28
4050,997391,2024-06-26,193.08
4051,653167,2024-02-11,632.55
4052,274068,2021-04-19,468.1
4053,653167,2024-07-04,595.37
4054,997391,2024-07-21,407.48
4055,749700,2024-04-10,267.61
4056,749700,2024-04-07,175.85
4057,379154,2021-06-20,50.55
4058,749700,2024-05-01,232.57
4059,997391,2021-05-30,393.34
4060,379154,2024-06-26,352.68
4061,653167,2023-04-26,401.76
4062,653167,2024-04-08,770.42
4063,997391,2021-01-11,705.56
4064,653167,2024-06-12,441.35
4065,653167,2024-02-11,609.91
4066,997391,2024-07-29,122.81
4067,274068,2024-09-20,760.9
4068,749700,2024-09-05,71.02
4069,274068,2024-08-28,409.27
4070,997391,2024-03-21,165.14
4071,379154,2024-01-03,857.97
4072,997391,2024-09-29,712.01
4073,274068,2022-05-15,137.27
4074,749700,2024-01-10,588.94
4075,653167,2024-03-17,69.63
4076,653167,2024-06-24,234.41
4077,997391,2024-06-03,563.91
4078,653167,2021-11-04,708.54
4079,274068,2021-01-11,65.05
4080,274068,2024-01-15,160.06
4081,274068,2024-02-24,117.15
4082,653167,2024-06-26,197.72
4083,274068,2024-06-10,633.8
4084,997391,2024-06-10,447.17
4085,997391,2024-03-19,778.17
4086,749700,2024-07-18,478.7
4087,379154,2024-07-15,482.43
4088,653167,2021-10-10,964.08
4089,997391,2024-08-18,442.09
4090,749700,2023-08-18,122.71
4091,653167,2024-06-25,102.81
4092,749700,2021-07-28,283.13
4093,997391,2021-08-21,441.97
4094,749700,2024-09-04,565.38
4095,274068,2021-04-20,554.46
4096,997391,2024-04-21,350.69
4097,379154,2024-07-12,324.55
4098,749700,2024-04-12,499.41
4099,653167,2024-02-25,802.71
4100,379154,2024-05-29,434.27
4101,379154,2024-07-23,880.37
4102,997391,2024-04-26,784.3
4103,997391,2024-05-13,960.51
4104,653167,2024-01-22,286.78
4105,653167,2021-05-06,354.96
4106,653167,2024-01-19,221.68
4107,274068,2024-08-16,930.17
4108,274068,2024-07-20,100.04
4109,997391,2024-06-20,99.13
4110,997391,2023-09-11,535.84
4111,274068,2024-05-22,768.12
4112,997391,2024-05-01,566.85
4113,274068,2024-03-18,780.02
4114,379154,2024-09-07,63.66
4115,749700,2024-02-10,534.86
4116,379154,2024-02-28,204.8
4117,997391,2024-02-19,693.99
4118,274068,2024-03-22,119.41
4119,379154,2024-09-12,872.96
4120,749700,2024-04-24,979.49
4121,274068,2024-07-01,380.77
4122,653167,2024-05-08,775.05
4123,653167,2024-05-25,313.6
4124,379154,2023-02-05,308.02
4125,379154,2024-08-25,220.89
4126,653167,2024-05-09,15.53
4127,749700,2021-12-16,643.68
4128,997391,2024-06-30,19.69
4129,749700,2023-12-02,596.21
4130,653167,2024-05-04,956.85
4131,379154,2023-12-29,869.13
4132,749700,2024-08-05,467.15
4133,653167,2024-08-21,979.1
4134,274068,2023-06-11,151.11
4135,274068,2024-07-27,195.87
4136,997391,2024-04-30,216.25
4137,379154,2022-07-06,78.2
4138,653167,2024-04-20,114.49
4139,997391,2022-11-26,158.66
4140,274068,2021-05-30,159.62
4141,379154,2024-04-10,630.88
4142,379154,2024-02-05,927.51
4143,653167,2021-12-28,336.05
4144,653167,2024-06-16,290.63
4145,274068,2024-01-31,959.24
4146,274068,2021-05-23,733.98
4147,653167,2024-05-07,91.82
4148,274068,2024-02-09,744.6
4149,997391,2021-03-13,870.85
4150,749700,2023-07-20,610.22
4151,997391,2021-06-15,258.06
4152,379154,2023-03-14,704.49
4153,274068,2023-03-12,241.94
4154,749700,2024-07-07,413.22
4155,274068,2023-03-15,855.56
4156,379154,2024-01-13,876.31
4157,274068,2024-05-01,48.08
4158,749700,2021-03-20,411.7
4159,749700,2024-03-31,241.64
4160,274068,2024-01-28,234.13
4161,653167,2024-04-30,847.58
4162,997391,2024-01-18,445.81
4163,997391,2022-06-12,981.77
4164,997391,2024-07-31,731.93
4165,749700,2024-08-02,487.25
4166,274068,2024-03-06,974.58
4167,653167,2022-01-22,101.23
4168,274068,2024-04-03,395.15
4169,653167,2024-05-05,219.38
4170,379154,2021-12-23,975.32
4171,653167,2024-03-23,521.36
4172,997391,2023-12-01,161.94
4173,379154,2024-04-29,107.0
4174,749700,2024-09-06,37.85
4175,997391,2024-08-31,191.65
4176,653167,2022-07-25,362.2
4177,749700,2024-03-24,348.49
4178,653167,2023-11-10,405.55
4179,379154,2024-09-02,326.08
4180,274068,2022-04-26,551.53
4181,997391,2024-09-25,283.14
4182,653167,2024-07-04,5.28
4183,653167,2024-07-06,677.01
4184,379154,2024-03-10,312.5
4185,379154,2024-09-27,495.01
4186,653167,2024-02-07,565.27
4187,274068,2024-04-22,436.59
4188,749700,2024-02-08,49.19
4189,379154,2021-11-01,399.86
4190,274068,2024-06-13,253.65
4191,997391,2024-09-26,894.97
4192,997391,2024-05-16,647.92
4193,379154,2024-03-19,353.46
4194,749700,2024-01-30,733.73
4195,379154,2024-04-11,722.47
4196,997391,2023-04-19,72.82
4197,653167,2024-01-01,168.62
4198,274068,2022-03-14,148.83
4199,749700,2024-03-20,358.5
4200,274068,2022-12-07,326.03
4201,997391,2023-08-08,818.17
4202,274068,2022-08-19,696.54
4203,997391,2021-01-23,131.18
4204,749700,2024-06-30,620.22
4205,653167,2024-05-23,161.1
4206,749700,2024-08-21,630.43
4207,274068,2024-08-05,373.83
4208,274068,2024-02-02,480.44
4209,274068,2024-07-26,18.94
4210,653167,2024-07-21,501.21
4211,379154,2024-02-25,182.51
4212,274068,2024-09-07,532.79
4213,749700,2024-09-02,144.64
4214,997391,2024-08-22,52.58
4215,379154,2022-03-16,443.1
4216,653167,2024-07-27,885.1
4217,997391,2024-06-01,754.15
4218,749700,2021-09-20,499.75
4219,379154,2022-09-17,338.37
4220,653167,2024-07-10,374.97
4221,749700,2024-06-05,339.8
4222,749700,2024-02-17,921.14
4223,653167,2022-01-04,418.0
4224,653167,2024-02-28,902.22
4225,379154,2024-07-08,954.92
4226,274068,2024-08-18,94.44
4227,274068,2024-08-15,259.39
4228,749700,2024-01-01,268.26
4229,274068,2024-03-25,2.14
4230,653167,2024-02-15,235.66
4231,653167,2024-02-19,513.16
4232,379154,2024-07-30,650.26
4233,379154,2024-04-13,771.74
4234,653167,2023-11-20,688.75
4235,749700,2024-02-27,564.94
4236,997391,2021-11-28,498.0
4237,274068,2024-09-09,573.83
4238,749700,2022-07-18,883.2
4239,749700,2021-05-14,171.64
4240,997391,2024-08-11,794.58
4241,997391,2024-02-27,431.59
4242,749700,2024-05-19,615.7
4243,379154,2024-01-24,439.07
4244,274068,2024-02-27,410.52
4245,749700,2024-01-19,71.83
4246,653167,2024-03-16,315.19
4247,749700,2024-02-10,672.06
4248,997391,2024-08-10,797.64
4249,653167,2024-08-17,378.67
4250,749700,2024-05-28,19.36
4251,653167,2024-05-16,960.61
4252,749700,2022-08-01,247.37
4253,274068,2024-02-22,470.88
4254,749700,2024-05-02,871.92
4255,749700,2024-03-25,257.49
4256,653167,2024-07-23,941.7
4257,749700,2023-08-12,249.36
4258,653167,2024-07-02,301.57
